result/tencentBlock.ns4503.oracleGeneral.bin                  S3FIFO-0.1000-2 cache size      255, 5959160 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns4503.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size    25519, 5959160 req, miss ratio 0.1503, byte miss ratio 0.1503
result/tencentBlock.ns4503.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size    51038, 5959160 req, miss ratio 0.1246, byte miss ratio 0.1246
result/tencentBlock.ns4503.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size   102076, 5959160 req, miss ratio 0.0757, byte miss ratio 0.0757
result/tencentBlock.ns4503.oracleGeneral.bin                  S4FIFO-0.1000-2 cache size   204152, 5959160 req, miss ratio 0.0447, byte miss ratio 0.0447
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size      255, 5959160 req, miss ratio 0.2440, byte miss ratio 0.2440
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size      765, 5959160 req, miss ratio 0.2160, byte miss ratio 0.2160
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     2551, 5959160 req, miss ratio 0.2055, byte miss ratio 0.2055
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size     7655, 5959160 req, miss ratio 0.1721, byte miss ratio 0.1721
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    25519, 5959160 req, miss ratio 0.1472, byte miss ratio 0.1472
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size    51038, 5959160 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size   102076, 5959160 req, miss ratio 0.0751, byte miss ratio 0.0751
result/tencentBlock.ns4503.oracleGeneral.bin                S3FIFOd3-Clock2-1 cache size   204152, 5959160 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      255, 5959160 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size      765, 5959160 req, miss ratio 0.2911, byte miss ratio 0.2911
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     2551, 5959160 req, miss ratio 0.2668, byte miss ratio 0.2668
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size     7655, 5959160 req, miss ratio 0.2165, byte miss ratio 0.2165
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    25519, 5959160 req, miss ratio 0.1653, byte miss ratio 0.1653
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size    51038, 5959160 req, miss ratio 0.1350, byte miss ratio 0.1350
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size   102076, 5959160 req, miss ratio 0.0777, byte miss ratio 0.0777
result/tencentBlock.ns4503.oracleGeneral.bin             S3LFU-lfu-1-0.1000-1 cache size   204152, 5959160 req, miss ratio 0.0442, byte miss ratio 0.0442
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      255, 5959160 req, miss ratio 0.2445, byte miss ratio 0.2445
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size      765, 5959160 req, miss ratio 0.2164, byte miss ratio 0.2164
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     2551, 5959160 req, miss ratio 0.2078, byte miss ratio 0.2078
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size     7655, 5959160 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    25519, 5959160 req, miss ratio 0.1514, byte miss ratio 0.1514
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size    51038, 5959160 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size   102076, 5959160 req, miss ratio 0.0978, byte miss ratio 0.0978
result/tencentBlock.ns4503.oracleGeneral.bin       S3FIFO_TIME_DELAY-0.1000-2 cache size   204152, 5959160 req, miss ratio 0.0752, byte miss ratio 0.0752
